December, Category8, 152
July, Category8, 215
February, Category8, 175
October, Category9, 175
July, Category8, 420
March, Category2, 254
May, Category4, 652
January, Category0, 513
February, Category1, 392
September, Category7, 473
September, Category1, 223
April, Category4, 190
April, Category4, 584
May, Category5, 565
August, Category3, 857
December, Category7, 363
November, Category1, 24
December, Category9, 858
August, Category7, 674
September, Category4, 184
April, Category5, 973
May, Category6, 153
September, Category8, 969
April, Category8, 512
September, Category3, 389
March, Category1, 147
January, Category6, 651
February, Category5, 16
July, Category8, 484
November, Category6, 989
December, Category0, 914
February, Category8, 538
September, Category1, 449
March, Category8, 634
June, Category7, 808
June, Category6, 76
May, Category5, 825
April, Category2, 721
November, Category1, 996
May, Category2, 4
May, Category3, 83
April, Category6, 152
February, Category7, 284
July, Category8, 998
May, Category3, 20
December, Category2, 952
June, Category9, 212
April, Category0, 177
July, Category4, 708
April, Category3, 290
May, Category6, 911
June, Category4, 317
September, Category0, 760
March, Category7, 609
April, Category9, 196
November, Category9, 993
October, Category3, 537
December, Category1, 74
November, Category1, 122
October, Category0, 444
April, Category6, 566
January, Category3, 25
May, Category8, 23
September, Category7, 673
October, Category6, 6
August, Category3, 445
March, Category2, 662
June, Category9, 48
October, Category4, 185
December, Category6, 958
October, Category2, 816
September, Category6, 106
January, Category4, 303
February, Category6, 597
June, Category7, 613
October, Category8, 84
September, Category4, 697
December, Category4, 867
May, Category5, 42
July, Category2, 959
June, Category8, 295
September, Category8, 414
March, Category3, 525
December, Category2, 742
December, Category4, 658
August, Category1, 361
July, Category7, 167
February, Category2, 649
December, Category9, 788
May, Category2, 163
July, Category0, 713
May, Category9, 825
May, Category7, 932
October, Category0, 586
December, Category8, 523
May, Category9, 485
June, Category1, 566
November, Category3, 960
May, Category9, 577
December, Category1, 659
September, Category6, 867
January, Category4, 245
August, Category6, 152
April, Category0, 594
February, Category6, 925
August, Category6, 119
December, Category4, 480
July, Category6, 503
January, Category2, 639
November, Category9, 647
January, Category1, 490
July, Category0, 117
August, Category9, 58
March, Category4, 814
October, Category9, 564
March, Category3, 202
May, Category5, 531
March, Category6, 535
February, Category7, 10
December, Category3, 935
July, Category9, 83
February, Category8, 845
September, Category2, 591
July, Category1, 472
November, Category5, 863
January, Category9, 471
August, Category2, 797
August, Category0, 52
April, Category6, 626
March, Category3, 266
November, Category5, 650
October, Category2, 134
February, Category1, 536
July, Category2, 328
September, Category7, 684
April, Category7, 676
December, Category9, 501
January, Category5, 39
May, Category9, 254
March, Category1, 359
May, Category3, 309
April, Category5, 253
March, Category2, 643
October, Category5, 404
September, Category9, 949
February, Category1, 385
September, Category2, 172
November, Category8, 634
August, Category7, 842
January, Category6, 956
August, Category1, 957
November, Category0, 116
February, Category7, 353
May, Category9, 401
March, Category2, 716
April, Category1, 352
December, Category8, 702
October, Category0, 642
October, Category8, 100
April, Category1, 192
June, Category6, 130
December, Category8, 301
May, Category1, 767
May, Category2, 816
October, Category5, 687
April, Category9, 342
February, Category5, 196
March, Category7, 369
April, Category8, 798
September, Category5, 525
January, Category0, 24
February, Category7, 949
February, Category3, 931
July, Category6, 107
July, Category1, 159
June, Category9, 467
June, Category9, 903
July, Category8, 800
May, Category5, 981
March, Category6, 21
May, Category3, 655
April, Category5, 376
February, Category1, 648
January, Category9, 655
July, Category1, 739
April, Category5, 351
October, Category5, 304
July, Category4, 785
June, Category8, 322
February, Category9, 449
January, Category5, 562
February, Category7, 992
July, Category7, 237
July, Category0, 543
April, Category3, 538
May, Category2, 634
July, Category3, 417
October, Category0, 350
November, Category5, 184
February, Category5, 352
August, Category1, 568
January, Category6, 521
July, Category0, 132
April, Category1, 152
February, Category5, 867
September, Category4, 561
April, Category5, 941
July, Category1, 531
January, Category4, 537
June, Category3, 347
September, Category1, 647
December, Category4, 771
January, Category5, 99
July, Category7, 939
March, Category9, 899
November, Category2, 752
January, Category3, 68
March, Category6, 63
August, Category2, 667
September, Category7, 980
November, Category5, 267
August, Category7, 477
June, Category0, 254
October, Category7, 973
July, Category9, 555
March, Category6, 17
April, Category2, 434
September, Category6, 402
June, Category4, 189
January, Category7, 417
November, Category8, 784
May, Category8, 113
October, Category8, 781
August, Category8, 51
November, Category2, 20
September, Category9, 200
November, Category7, 770
May, Category8, 129
March, Category4, 693
November, Category9, 18
April, Category2, 218
September, Category5, 322
October, Category8, 850
June, Category3, 108
October, Category2, 670
February, Category3, 252
April, Category2, 630
September, Category0, 880
December, Category6, 914
April, Category2, 216
September, Category9, 534
February, Category4, 728
January, Category7, 608
August, Category8, 702
January, Category8, 352
March, Category0, 462
June, Category1, 909
August, Category2, 58
December, Category7, 110
July, Category9, 58
November, Category6, 228
March, Category1, 927
February, Category3, 468
April, Category9, 341
April, Category0, 314
June, Category5, 914
June, Category6, 79
December, Category8, 750
March, Category1, 899
August, Category4, 785
July, Category6, 599
January, Category0, 322
September, Category9, 995
February, Category2, 565
December, Category1, 294
May, Category2, 145
September, Category2, 159
February, Category3, 621
September, Category0, 937
June, Category7, 245
April, Category7, 301
September, Category9, 268
January, Category2, 495
October, Category4, 477
February, Category0, 18
July, Category2, 796
September, Category3, 744
June, Category3, 755
December, Category2, 339
February, Category6, 548
May, Category6, 552
May, Category4, 426
March, Category9, 430
February, Category8, 800
June, Category6, 957
October, Category1, 995
April, Category6, 570
August, Category0, 991
December, Category7, 493
June, Category9, 737
December, Category0, 340
December, Category3, 898
May, Category4, 179
April, Category0, 643
February, Category1, 900
December, Category7, 763
October, Category2, 475
May, Category7, 649
November, Category5, 959
October, Category9, 972
May, Category7, 93
April, Category4, 793
January, Category7, 934
September, Category4, 217
March, Category2, 863
May, Category1, 492
December, Category8, 536
March, Category9, 359
March, Category9, 886
December, Category3, 116
September, Category8, 868
June, Category4, 677
June, Category3, 999
April, Category0, 377
April, Category6, 450
January, Category6, 43
April, Category7, 769
May, Category3, 3
December, Category0, 627
May, Category3, 707
December, Category3, 5
July, Category4, 57
May, Category8, 549
July, Category2, 532
December, Category9, 897
May, Category0, 611
January, Category1, 644
April, Category4, 382
August, Category2, 378
June, Category9, 436
June, Category0, 829
June, Category1, 234
April, Category2, 936
May, Category7, 436
December, Category4, 269
January, Category5, 680
November, Category0, 742
October, Category9, 692
June, Category5, 731
July, Category7, 918
February, Category5, 179
July, Category2, 850
May, Category9, 433
July, Category6, 951
August, Category5, 715
December, Category8, 974
April, Category5, 849
January, Category3, 666
July, Category0, 137
July, Category6, 566
February, Category8, 13
September, Category3, 795
July, Category3, 81
July, Category6, 655
February, Category7, 279
January, Category7, 447
May, Category8, 857
December, Category9, 900
August, Category5, 923
December, Category0, 428
March, Category6, 777
March, Category4, 747
August, Category1, 58
March, Category5, 190
November, Category4, 788
October, Category0, 357
July, Category0, 441
April, Category2, 513
June, Category6, 261
February, Category5, 117
March, Category9, 306
December, Category6, 699
July, Category6, 197
November, Category1, 692
January, Category9, 721
February, Category0, 416
October, Category6, 988
May, Category7, 868
September, Category2, 714
December, Category1, 835
September, Category7, 934
September, Category4, 83
May, Category0, 241
May, Category4, 538
April, Category4, 512
February, Category5, 362
October, Category8, 114
December, Category2, 795
December, Category6, 268
August, Category1, 613
February, Category7, 418
